timestamps,TP9,AF7,AF8,TP10,Right AUX
1644798796.233,-25.879,-18.555,-32.227,-20.508,0.000,0
1644798796.236,-38.086,-635.742,-34.180,-5.859,0.000,0
1644798796.240,-49.316,-813.965,-35.645,-26.367,0.000,0
1644798796.244,-26.855,-25.879,-31.250,-40.527,0.000,0
1644798796.248,-6.836,198.730,-32.227,-20.508,0.000,0
1644798796.252,-25.391,22.949,-36.133,-20.508,0.000,0
1644798796.256,-46.875,-122.559,-36.133,-27.832,0.000,0
1644798796.260,-58.105,-215.332,-37.109,-37.109,0.000,0
1644798796.264,-46.875,-69.824,-32.227,-36.133,0.000,0
1644798796.268,-24.902,72.754,-31.250,-24.414,0.000,0
1644798796.272,-29.785,8.789,-34.180,-17.578,0.000,0
1644798796.276,-37.109,-177.246,-33.203,-19.531,0.000,0
1644798796.279,-37.598,-398.926,-36.133,-29.297,0.000,0
1644798796.283,-31.738,-772.949,-37.598,-23.926,0.000,0
1644798796.287,-22.949,-130.371,-31.738,-29.785,0.000,0
1644798796.291,-28.320,501.465,-29.785,-24.902,0.000,0
1644798796.295,-39.062,-38.574,-36.621,-14.648,0.000,0
1644798796.299,-44.922,-436.035,-36.133,-28.320,0.000,0
1644798796.303,-32.715,-58.594,-30.762,-33.203,0.000,0
1644798796.307,-19.531,168.457,-31.738,-29.297,0.000,0
1644798796.311,-21.484,47.363,-34.668,-29.297,0.000,0
1644798796.315,-27.344,-81.055,-32.715,-27.344,0.000,0
1644798796.319,-29.785,-481.445,-32.715,-28.809,0.000,0
1644798796.322,-25.391,-499.023,-28.320,-29.785,0.000,0
1644798796.326,-14.160,-541.992,-23.926,-22.461,0.000,0
1644798796.330,-14.648,-398.438,-30.273,-13.672,0.000,0
1644798796.334,-28.809,197.266,-34.180,-19.043,0.000,0
1644798796.338,-41.016,-132.812,-34.180,-28.320,0.000,0
1644798796.342,-36.621,-398.926,-33.691,-40.039,0.000,0
1644798796.346,-19.531,83.984,-32.227,-42.969,0.000,0
1644798796.350,-21.484,479.004,-28.809,-35.156,0.000,0
1644798796.354,-31.738,174.316,-30.273,-23.438,0.000,0
1644798796.358,-44.434,-363.770,-41.504,-21.484,0.000,0
1644798796.362,-46.875,-321.777,-40.527,-36.133,0.000,0
1644798796.365,-24.414,-22.949,-34.180,-32.715,0.000,0
1644798796.369,-12.207,78.125,-31.738,-19.043,0.000,0
1644798796.373,-14.648,-486.816,-26.367,-3.906,0.000,0
1644798796.377,-31.738,-667.480,-30.762,-14.648,0.000,0
1644798796.381,-35.645,-211.914,-34.180,-41.992,0.000,0
1644798796.385,-16.602,-91.309,-28.809,-32.227,0.000,0
1644798796.389,-13.184,105.469,-23.926,-10.254,0.000,0
1644798796.393,-19.043,331.055,-26.855,-11.230,0.000,0
1644798796.397,-26.855,23.438,-29.297,-18.555,0.000,0
1644798796.401,-26.855,-484.863,-27.832,-24.414,0.000,0
1644798796.404,-16.602,-200.195,-25.879,-31.738,0.000,0
1644798796.408,-13.184,358.398,-26.367,-24.414,0.000,0
1644798796.412,-16.602,176.758,-29.297,-23.438,0.000,0
1644798796.416,-28.809,-532.227,-36.133,-21.973,0.000,0
1644798796.420,-38.574,-948.242,-41.504,-28.809,0.000,0
1644798796.424,-18.066,-406.250,-36.621,-38.574,0.000,0
1644798796.428,-7.324,-25.391,-31.738,-22.461,0.000,0
1644798796.432,-23.926,40.039,-30.273,-15.137,0.000,0
1644798796.436,-35.156,-48.828,-32.227,-22.461,0.000,0
1644798796.440,-41.016,-217.773,-32.227,-25.391,0.000,0
1644798796.444,-32.227,-91.797,-27.832,-29.297,0.000,0
1644798796.447,-18.555,180.176,-24.902,-20.508,0.000,0
1644798796.451,-20.020,422.363,-26.855,-17.090,0.000,0
1644798796.455,-28.809,230.957,-28.809,-27.832,0.000,0
1644798796.459,-38.086,-462.402,-31.250,-33.203,0.000,0
1644798796.463,-36.621,-881.836,-33.203,-41.504,0.000,0
1644798796.467,-20.996,-184.570,-30.762,-31.250,0.000,0
1644798796.471,-17.578,519.043,-31.738,-20.996,0.000,0
1644798796.475,-28.320,72.266,-34.668,-26.855,0.000,0
1644798796.479,-34.668,-438.965,-32.715,-31.250,0.000,0
1644798796.483,-32.227,-280.762,-29.297,-38.574,0.000,0
1644798796.487,-26.855,124.023,-30.762,-46.387,0.000,1
1644798796.490,-20.508,247.070,-29.297,-37.598,0.000,0
1644798796.494,-30.273,25.879,-30.762,-25.879,0.000,0
1644798796.498,-45.898,-194.336,-35.645,-38.574,0.000,0
1644798796.502,-41.016,-188.965,-35.645,-42.480,0.000,0
1644798796.506,-22.461,-244.141,-35.156,-13.184,0.000,0
1644798796.510,-20.508,-316.406,-37.109,-5.371,0.000,0
1644798796.514,-32.715,-104.492,-35.156,-16.113,0.000,0
1644798796.518,-46.875,-225.586,-33.691,-27.832,0.000,0
1644798796.522,-40.527,-630.859,-35.645,-36.621,0.000,0
1644798796.525,-21.973,-257.812,-27.832,-24.902,0.000,0
1644798796.529,-12.207,470.703,-24.414,-19.043,0.000,0
1644798796.533,-11.719,277.344,-29.297,-13.672,0.000,0
1644798796.537,-36.133,-312.988,-33.691,-20.020,0.000,0
1644798796.541,-43.457,-537.598,-29.297,-28.320,0.000,0
1644798796.545,-26.855,-126.953,-23.438,-24.902,0.000,0
1644798796.549,-16.113,296.875,-24.902,-11.230,0.000,0
1644798796.553,-20.996,-36.133,-26.367,-15.137,0.000,0
1644798796.557,-45.898,-476.074,-29.297,-26.855,0.000,0
1644798796.561,-50.781,-344.727,-32.227,-37.109,0.000,0
1644798796.565,-22.461,-132.812,-29.297,-29.297,0.000,0
1644798796.568,-5.859,-367.676,-27.344,-1.953,0.000,0
1644798796.572,-19.043,5.859,-31.250,-10.742,0.000,0
1644798796.576,-41.016,100.586,-35.645,-15.625,0.000,0
1644798796.580,-44.434,-492.676,-29.785,-25.879,0.000,0
1644798796.584,-33.203,-271.973,-28.320,-39.551,0.000,0
1644798796.588,-24.414,382.812,-27.832,-24.414,0.000,0
1644798796.592,-21.484,447.754,-24.414,-18.066,0.000,0
1644798796.596,-29.785,-146.973,-30.273,-25.391,0.000,0
1644798796.600,-39.062,-685.547,-38.574,-35.645,0.000,0
1644798796.604,-35.156,-487.793,-39.551,-32.227,0.000,0
1644798796.608,-22.461,-20.508,-34.668,-22.461,0.000,0
1644798796.611,-19.531,-377.441,-36.133,-12.207,0.000,0
1644798796.615,-30.273,-748.047,-35.156,-8.789,0.000,0
1644798796.619,-49.805,-366.211,-29.785,-23.926,0.000,0
1644798796.623,-42.480,-327.148,-28.809,-28.809,0.000,0
1644798796.627,-21.484,-10.742,-29.785,-20.508,0.000,0
1644798796.631,-23.438,375.000,-29.297,-20.996,0.000,0
1644798796.635,-33.203,255.371,-26.367,-21.973,0.000,0
1644798796.639,-40.039,-291.992,-30.762,-19.531,0.000,0
1644798796.643,-37.598,-377.930,-34.180,-38.086,0.000,0
1644798796.647,-24.414,-77.148,-30.762,-34.180,0.000,0
1644798796.651,-22.949,114.746,-31.250,-25.391,0.000,0
1644798796.654,-38.574,-1.953,-36.133,-24.902,0.000,0
1644798796.658,-45.410,-820.801,-38.574,-14.648,0.000,0
1644798796.662,-36.133,-622.559,-34.668,-35.156,0.000,0
1644798796.666,-21.484,304.688,-32.715,-38.086,0.000,0
1644798796.670,-10.254,339.355,-32.227,-17.578,0.000,0
1644798796.674,-21.484,36.621,-30.762,-17.090,0.000,0
1644798796.678,-38.086,-120.605,-29.785,-25.391,0.000,0
1644798796.682,-35.645,-115.723,-31.738,-41.016,0.000,0
1644798796.686,-16.113,0.000,-33.203,-41.016,0.000,0
1644798796.690,-3.906,253.906,-34.180,-28.320,0.000,0
1644798796.694,-17.578,141.113,-40.039,-22.949,0.000,0
1644798796.697,-32.227,-415.527,-43.457,-24.414,0.000,0
1644798796.701,-34.180,-865.234,-41.992,-30.762,0.000,0
1644798796.705,-29.297,-626.953,-39.551,-29.297,0.000,0
1644798796.709,-19.043,368.652,-37.109,-23.926,0.000,0
1644798796.713,-17.578,436.523,-37.598,-16.113,0.000,0
1644798796.717,-39.062,-319.824,-42.969,-11.719,0.000,0
1644798796.721,-39.062,-532.715,-41.016,-25.879,0.000,0
1644798796.725,-20.508,83.984,-40.039,-37.109,0.000,0
1644798796.729,-10.742,377.441,-46.875,-30.762,0.000,0
1644798796.733,-14.648,184.082,-45.410,-20.020,0.000,0
1644798796.736,-31.250,-105.469,-45.410,-16.113,0.000,0
1644798796.740,-34.668,-466.309,-45.410,-30.762,0.000,0
1644798796.744,-23.438,-401.367,-35.645,-34.668,0.000,0
1644798796.748,-12.207,-472.656,-32.715,-14.648,0.000,0
1644798796.752,-17.578,-184.082,-36.133,-11.230,0.000,0
1644798796.756,-33.691,178.223,-32.227,-10.254,0.000,0
1644798796.760,-42.969,-410.156,-29.785,-8.301,0.000,0
1644798796.764,-37.598,-621.582,-30.273,-29.297,0.000,0
1644798796.768,-24.902,189.941,-31.738,-36.133,0.000,0
1644798796.772,-21.973,556.152,-33.691,-23.926,0.000,0
1644798796.776,-40.039,-104.004,-36.621,-13.184,0.000,0
1644798796.779,-61.035,-586.914,-38.086,-23.438,0.000,0
1644798796.783,-51.270,-152.344,-36.133,-42.969,0.000,0
1644798796.787,-21.973,214.844,-33.691,-39.551,0.000,0
1644798796.791,-19.531,-288.086,-34.180,-22.949,0.000,0
1644798796.795,-41.016,-764.648,-36.621,-5.859,0.000,0
1644798796.799,-51.758,-352.539,-37.109,-19.043,0.000,0
1644798796.803,-44.922,-107.910,-32.227,-29.785,0.000,0
1644798796.807,-24.414,118.164,-29.297,-28.809,0.000,0
1644798796.811,-20.996,388.672,-31.250,-31.250,0.000,0
1644798796.815,-34.668,347.656,-32.227,-27.832,0.000,0
1644798796.818,-42.480,-121.094,-34.180,-23.926,0.000,0
1644798796.822,-35.645,-363.770,-34.668,-38.086,0.000,0
1644798796.826,-16.602,147.461,-34.180,-44.922,0.000,0
1644798796.830,-19.043,409.668,-37.109,-35.645,0.000,0
1644798796.834,-38.086,-89.844,-40.039,-27.832,0.000,0
1644798796.838,-43.945,-791.504,-37.598,-20.508,0.000,0
1644798796.842,-41.504,-739.258,-37.598,-33.691,0.000,0
1644798796.846,-23.926,133.301,-37.109,-35.645,0.000,0
1644798796.850,-12.695,325.195,-36.133,-14.160,0.000,0
1644798796.854,-23.438,21.973,-38.574,-20.996,0.000,0
1644798796.857,-38.086,-65.430,-34.180,-26.855,0.000,0
1644798796.861,-37.598,-99.121,-30.762,-28.320,0.000,0
1644798796.865,-17.578,-61.035,-29.785,-25.391,0.000,0
1644798796.869,-6.836,139.160,-33.691,-13.672,0.000,0
1644798796.873,-13.672,345.215,-37.109,-12.207,0.000,0
1644798796.877,-25.391,-2.930,-39.551,-9.277,0.000,0
1644798796.881,-29.785,-677.246,-41.016,-15.625,0.000,0
1644798796.885,-12.207,-665.527,-31.250,-10.742,0.000,0
1644798796.889,1.465,1.953,-24.414,-5.371,0.000,0
1644798796.893,-10.254,202.637,-26.855,-13.184,0.000,0
1644798796.897,-26.855,-433.105,-30.273,-7.324,0.000,0
1644798796.900,-40.039,-626.465,-27.832,-16.113,0.000,0
1644798796.904,-27.344,61.523,-24.414,-28.809,0.000,0
1644798796.908,-11.719,345.703,-27.344,-17.090,0.000,0
1644798796.912,-20.020,195.312,-28.320,-12.695,0.000,0
1644798796.916,-33.203,-9.277,-27.832,-10.254,0.000,0
1644798796.920,-35.645,-164.062,-23.438,-16.602,0.000,0
1644798796.924,-18.555,-111.816,-19.043,-25.879,0.000,0
1644798796.928,-2.930,-184.570,-26.855,-28.809,0.000,0
1644798796.932,-12.207,-32.227,-34.180,-25.391,0.000,0
1644798796.936,-24.414,143.555,-33.203,-17.090,0.000,0
1644798796.940,-34.668,-384.277,-37.109,-22.461,0.000,0
1644798796.943,-29.785,-711.426,-34.668,-20.996,0.000,0
1644798796.947,-11.230,40.039,-32.227,-24.414,0.000,0
1644798796.951,-9.766,447.266,-35.645,-28.809,0.000,0
1644798796.955,-27.344,-120.117,-36.621,-29.297,0.000,0
1644798796.959,-43.457,-475.098,-36.133,-33.691,0.000,0
1644798796.963,-30.762,-122.559,-40.039,-41.992,0.000,0
1644798796.967,-19.531,348.633,-48.828,-39.062,0.000,0
1644798796.971,-31.250,221.680,-51.270,-30.762,0.000,0
1644798796.975,-43.457,-255.859,-41.992,-27.344,0.000,0
1644798796.979,-64.941,-564.941,-40.039,-39.551,0.000,0
1644798796.982,-56.641,-461.426,-38.086,-48.340,0.000,0
1644798796.986,-29.297,-496.582,-35.645,-29.297,0.000,0
1644798796.990,-42.480,-364.258,-33.691,-45.898,0.000,0
1644798796.994,-74.707,238.281,-30.273,-90.332,0.000,0
1644798796.998,-100.098,-83.496,-34.180,-100.586,0.000,0
1644798797.002,-96.191,-580.566,-34.668,-98.633,0.000,0
1644798797.006,-86.426,-113.281,-29.785,-105.469,0.000,0
1644798797.010,-95.703,388.672,-30.762,-106.934,0.000,0
1644798797.014,-105.469,60.547,-36.621,-91.797,0.000,0
1644798797.018,-121.094,-362.305,-38.086,-93.750,0.000,0
1644798797.022,-132.812,-514.160,-39.062,-123.535,0.000,0
1644798797.025,-122.070,-71.777,-37.109,-139.648,0.000,0
1644798797.029,-113.281,281.738,-41.504,-124.512,0.000,0
1644798797.033,-121.094,-291.504,-45.410,-113.770,0.000,0
1644798797.037,-145.508,-375.977,-41.504,-126.953,0.000,0
1644798797.041,-143.066,-82.031,-43.457,-142.578,0.000,0
1644798797.045,-102.051,-119.141,-38.086,-135.254,0.000,0
1644798797.049,-83.496,142.090,-31.738,-113.281,0.000,0
1644798797.053,-88.867,480.957,-33.691,-103.516,0.000,0
1644798797.057,-97.656,174.316,-32.715,-88.379,0.000,0
1644798797.061,-89.844,-405.273,-29.297,-83.984,0.000,0
1644798797.065,-58.105,-222.656,-29.297,-79.590,0.000,0
1644798797.068,-46.387,119.629,-29.785,-59.082,0.000,0
1644798797.072,-53.711,125.000,-31.738,-52.734,0.000,0
1644798797.076,-61.035,-455.566,-35.645,-38.574,0.000,0
1644798797.080,-61.035,-875.977,-40.039,-47.852,0.000,0
1644798797.084,-45.898,-114.258,-38.086,-66.895,0.000,0
1644798797.088,-21.484,333.008,-32.227,-46.875,0.000,0
1644798797.092,-8.789,246.582,-30.762,-31.250,0.000,0
1644798797.096,-33.691,125.488,-37.109,-29.297,0.000,0
1644798797.100,-42.969,-77.637,-41.504,-28.809,0.000,0
1644798797.104,-24.414,-165.039,-35.156,-24.414,0.000,0
1644798797.107,-5.371,24.902,-33.203,-16.113,0.000,0
1644798797.111,0.977,310.547,-31.738,-12.695,0.000,0
1644798797.115,-15.625,-32.227,-31.738,-10.254,0.000,0
1644798797.119,-27.344,-579.590,-39.062,-15.137,0.000,0
1644798797.123,-18.066,-797.852,-39.551,-15.625,0.000,0
1644798797.127,-3.418,-217.285,-36.133,-20.508,0.000,0
1644798797.131,6.836,250.000,-34.668,-20.020,0.000,0
1644798797.135,-2.441,-145.996,-36.133,-14.160,0.000,0
1644798797.139,-20.508,-406.250,-41.504,-17.578,0.000,0
1644798797.143,-20.020,-118.164,-37.598,-25.879,0.000,0
1644798797.147,-3.418,300.781,-30.762,-17.578,0.000,0
1644798797.150,16.113,237.793,-31.738,0.488,0.000,0
1644798797.154,9.277,58.594,-30.273,17.090,0.000,0
1644798797.158,-16.113,-133.789,-25.879,15.625,0.000,0
1644798797.162,-13.672,-373.047,-29.785,-13.672,0.000,0
1644798797.166,4.883,-616.211,-32.715,0.488,0.000,0
1644798797.170,8.789,-601.562,-30.762,13.184,0.000,0
1644798797.174,-1.465,83.984,-35.156,-4.883,0.000,0
1644798797.178,-21.973,-91.309,-41.504,-18.066,0.000,0
1644798797.182,-24.902,-443.848,-41.504,-30.273,0.000,0
1644798797.186,-6.836,-35.645,-33.691,-20.996,0.000,0
1644798797.190,2.930,275.391,-33.203,-7.812,0.000,0
1644798797.193,1.953,202.148,-39.062,1.465,0.000,0
1644798797.197,-9.766,-205.078,-38.086,2.441,0.000,0
1644798797.201,-20.996,-316.895,-36.621,-12.207,0.000,0
1644798797.205,-18.555,83.496,-39.551,-20.996,0.000,0
1644798797.209,-7.812,204.590,-35.156,-12.695,0.000,0
1644798797.213,-8.789,-384.277,-28.809,12.695,0.000,0
1644798797.217,-23.926,-464.844,-27.344,2.930,0.000,0
1644798797.221,-24.902,-105.957,-30.762,-25.391,0.000,0
1644798797.225,-0.977,-138.672,-30.762,-8.789,0.000,0
1644798797.228,10.742,85.449,-35.645,-0.977,0.000,0
1644798797.232,2.930,421.387,-38.574,-7.812,0.000,0
1644798797.236,-20.020,199.219,-38.574,-4.395,0.000,0
1644798797.240,-28.809,-395.508,-39.551,-12.695,0.000,0
1644798797.244,-7.812,-410.156,-31.738,-14.160,0.000,0
1644798797.248,-1.465,77.148,-24.902,-6.836,0.000,0
1644798797.252,-8.789,327.637,-29.297,-8.789,0.000,0
1644798797.256,-17.090,-181.641,-33.203,2.441,0.000,0
1644798797.260,-33.691,-784.180,-29.297,5.371,0.000,0
1644798797.264,-27.344,-556.152,-30.273,-6.348,0.000,0
1644798797.268,-14.160,-16.113,-33.691,-22.461,0.000,0
1644798797.271,-15.625,-215.332,-29.297,-13.672,0.000,0
1644798797.275,-29.297,-404.785,-29.785,-11.230,0.000,0
1644798797.279,-38.574,-127.930,-37.109,-32.715,0.000,0
1644798797.283,-22.461,-156.738,-38.574,-25.391,0.000,0
1644798797.287,-8.789,29.297,-31.250,-10.254,0.000,0
1644798797.291,-14.648,329.102,-29.297,-7.324,0.000,0
1644798797.295,-24.902,319.824,-33.203,-10.254,0.000,0
1644798797.299,-36.621,-201.660,-36.621,-16.602,0.000,0
1644798797.303,-30.762,-666.016,-35.645,-22.949,0.000,0
1644798797.307,-10.742,-353.027,-29.297,-19.043,0.000,0
1644798797.311,-10.742,227.051,-29.297,-19.043,0.000,0
1644798797.314,-17.090,160.156,-32.227,-25.879,0.000,0
1644798797.318,-29.785,-620.117,-30.273,-20.508,0.000,0
1644798797.322,-42.969,-467.773,-25.391,-16.113,0.000,0
1644798797.326,-23.926,226.562,-28.320,-19.043,0.000,0
1644798797.330,-4.883,237.793,-35.645,-28.809,0.000,0
1644798797.334,-15.137,39.551,-32.227,-27.832,0.000,0
1644798797.338,-24.414,-88.867,-29.785,-26.855,0.000,0
1644798797.342,-18.066,-226.074,-30.762,-27.344,0.000,0
1644798797.346,-5.371,-166.504,-28.320,-20.020,0.000,0
1644798797.350,-0.488,-58.594,-33.203,-12.695,0.000,1
1644798797.354,-17.578,-50.293,-35.156,-5.859,0.000,0
1644798797.357,-33.691,-333.984,-33.691,-6.348,0.000,0
1644798797.361,-28.809,-838.867,-34.180,-18.555,0.000,0
1644798797.365,-16.602,-744.629,-34.180,-30.762,0.000,0
1644798797.369,-13.184,169.434,-33.203,-28.809,0.000,0
1644798797.373,-19.043,393.555,-35.156,-12.207,0.000,0
1644798797.377,-33.691,-127.441,-39.062,-3.906,0.000,0
1644798797.381,-34.180,-369.629,-41.504,-20.508,0.000,0
1644798797.385,-10.254,17.090,-39.551,-34.180,0.000,0
1644798797.389,5.859,296.387,-33.203,-22.949,0.000,0
1644798797.393,0.977,173.340,-35.645,-8.789,0.000,0
1644798797.396,-26.855,-218.750,-44.434,-10.254,0.000,0
1644798797.400,-40.527,-471.680,-46.875,-26.367,0.000,0
1644798797.404,-19.531,-237.793,-42.969,-32.227,0.000,0
1644798797.408,1.465,-389.648,-38.086,-14.160,0.000,0
1644798797.412,-12.207,-18.066,-41.504,-11.719,0.000,0
1644798797.416,-36.133,297.363,-47.363,-20.996,0.000,0
1644798797.420,-40.527,-405.762,-44.434,-32.715,0.000,0
1644798797.424,-24.902,-527.832,-37.109,-42.480,0.000,0
1644798797.428,-8.301,209.961,-33.203,-17.090,0.000,0
1644798797.432,-10.742,477.539,-36.621,-12.207,0.000,0
1644798797.436,-18.066,19.043,-37.598,-24.902,0.000,0
1644798797.439,-33.691,-427.734,-32.227,-28.809,0.000,0
1644798797.443,-29.297,-412.598,-32.715,-40.039,0.000,0
1644798797.447,-6.348,-62.012,-33.691,-30.273,0.000,0
1644798797.451,-7.812,-288.086,-35.645,-7.812,0.000,0
1644798797.455,-27.832,-598.633,-41.016,-7.812,0.000,0
1644798797.459,-39.551,-233.398,-38.574,-24.414,0.000,0
1644798797.463,-33.203,-187.500,-35.156,-30.273,0.000,0
1644798797.467,-14.160,-35.645,-35.156,-26.855,0.000,0
1644798797.471,-4.395,304.199,-33.203,-21.484,0.000,0
1644798797.475,-16.113,409.668,-31.738,-15.625,0.000,0
1644798797.479,-32.715,-137.695,-34.668,-23.438,0.000,0
1644798797.482,-28.809,-534.668,-34.668,-31.250,0.000,0
1644798797.486,-8.301,-66.406,-31.738,-25.391,0.000,0
1644798797.490,-7.812,179.199,-27.832,-17.090,0.000,0
1644798797.494,-21.973,-26.367,-29.297,-16.602,0.000,0
1644798797.498,-37.109,-646.973,-31.250,-19.043,0.000,0
1644798797.502,-41.992,-609.375,-30.273,-28.809,0.000,0
1644798797.506,-27.832,167.969,-34.180,-38.574,0.000,0
1644798797.510,-11.719,290.039,-33.203,-31.250,0.000,0
1644798797.514,-20.020,159.668,-28.809,-15.137,0.000,0
1644798797.518,-43.457,0.977,-27.344,-8.789,0.000,0
1644798797.521,-34.668,-171.387,-27.832,-25.879,0.000,0
1644798797.525,-18.066,-108.398,-32.715,-36.621,0.000,0
1644798797.529,-18.555,179.199,-32.715,-33.203,0.000,0
1644798797.533,-27.344,329.102,-33.203,-31.250,0.000,0
1644798797.537,-38.574,-216.309,-40.527,-32.227,0.000,0
1644798797.541,-35.645,-831.055,-42.969,-38.574,0.000,0
1644798797.545,-27.344,-838.379,-40.039,-41.992,0.000,0
1644798797.549,-27.344,-72.266,-37.109,-43.457,0.000,0
1644798797.553,-35.645,302.246,-37.109,-34.180,0.000,0
1644798797.557,-49.316,-146.973,-39.551,-28.320,0.000,0
1644798797.560,-51.758,-434.570,-36.133,-41.016,0.000,0
1644798797.564,-36.621,-60.059,-32.715,-49.805,0.000,0
1644798797.568,-19.043,295.898,-32.715,-34.180,0.000,0
1644798797.572,-17.578,211.426,-37.109,-24.414,0.000,0
1644798797.576,-34.668,43.457,-41.992,-24.414,0.000,0
1644798797.580,-41.992,-252.441,-41.992,-25.391,0.000,0
1644798797.584,-26.855,-420.410,-38.086,-44.922,0.000,0
1644798797.588,-10.742,-607.422,-40.527,-42.969,0.000,0
1644798797.592,-18.066,-160.645,-43.945,-27.344,0.000,0
1644798797.596,-33.203,221.191,-39.062,-23.438,0.000,0
1644798797.600,-37.598,-476.074,-41.016,-20.996,0.000,0
1644798797.603,-33.691,-501.953,-43.945,-31.738,0.000,0
1644798797.607,-21.484,240.723,-37.109,-28.320,0.000,0
1644798797.611,-20.508,533.203,-38.086,-11.719,0.000,0
1644798797.615,-33.691,71.777,-41.992,-20.508,0.000,0
1644798797.619,-40.039,-400.391,-36.621,-43.457,0.000,0
1644798797.623,-31.250,-171.387,-31.738,-51.270,0.000,0
1644798797.627,-18.066,249.512,-31.738,-48.340,0.000,0
1644798797.631,-18.555,-55.176,-38.086,-36.621,0.000,0
1644798797.635,-31.738,-500.488,-42.969,-30.273,0.000,0
1644798797.639,-42.480,-507.812,-41.992,-36.133,0.000,0
1644798797.642,-38.574,-343.262,-35.156,-46.387,0.000,0
1644798797.646,-23.438,-277.832,-36.621,-32.715,0.000,0
1644798797.650,-18.555,15.137,-39.551,-19.043,0.000,0
1644798797.654,-28.320,375.488,-37.598,-25.879,0.000,0
1644798797.658,-38.574,-243.652,-37.598,-30.273,0.000,0
1644798797.662,-35.645,-530.273,-30.273,-29.785,0.000,0
1644798797.666,-32.227,33.691,-21.484,-33.691,0.000,0
1644798797.670,-23.438,487.305,-23.438,-36.621,0.000,0
1644798797.674,-24.902,271.973,-32.227,-29.297,0.000,0
1644798797.678,-42.480,-515.625,-33.203,-24.902,0.000,0
1644798797.682,-42.969,-779.297,-26.367,-20.508,0.000,0
1644798797.685,-21.484,-83.496,-19.043,-20.508,0.000,0
1644798797.689,-3.906,252.930,-18.555,-17.578,0.000,0
1644798797.693,-12.695,-236.328,-28.809,-15.625,0.000,0
1644798797.697,-31.250,-252.441,-32.227,-12.207,0.000,0
1644798797.701,-40.527,-149.414,-30.273,-29.297,0.000,0
1644798797.705,-23.926,-201.660,-32.715,-54.688,0.000,0
1644798797.709,-6.348,73.242,-33.203,-31.250,0.000,0
1644798797.713,-17.578,360.840,-30.762,-17.090,0.000,0
1644798797.717,-16.113,-104.492,-31.738,-27.832,0.000,0
1644798797.721,-22.461,-741.699,-34.668,-33.203,0.000,0
1644798797.725,-27.832,-621.094,-34.668,-32.715,0.000,0
1644798797.728,-13.184,-121.094,-32.227,-16.602,0.000,0
1644798797.732,-18.555,27.832,-30.762,-6.348,0.000,0
1644798797.736,-29.297,-523.926,-33.203,2.441,0.000,0
1644798797.740,-39.551,-859.863,-33.203,-9.766,0.000,0
1644798797.744,-43.945,-155.762,-26.855,-25.879,0.000,0
