timestamps,TP9,AF7,AF8,TP10,Right AUX, Marker
1644798353.941,-108.887,254.883,-50.293,-52.734,0.000,0
1644798353.944,-108.887,-631.836,-66.895,-46.387,0.000,0
1644798353.948,-112.793,-1000.000,-53.711,-72.754,0.000,0
1644798353.952,-100.586,-867.676,-36.133,-84.961,0.000,0
1644798353.956,-100.098,170.898,-38.574,-76.660,0.000,0
1644798353.960,-106.445,473.145,-42.480,-68.359,0.000,0
1644798353.964,-96.191,-530.762,-61.523,-50.781,0.000,0
1644798353.968,-109.863,-1000.000,-62.012,-70.801,0.000,0
1644798353.968,-120.605,-279.297,-33.691,-107.422,0.000,0
1644798353.972,-97.168,788.574,-28.809,-100.098,0.000,0
1644798353.976,-95.703,434.082,-49.316,-65.918,0.000,0
1644798353.980,-109.863,-592.285,-66.406,-45.898,0.000,0
1644798353.984,-110.840,-1000.000,-69.336,-66.895,0.000,0
1644798353.988,-117.676,-601.074,-56.152,-102.539,0.000,0
1644798353.992,-118.164,-32.715,-53.711,-81.055,0.000,0
1644798353.996,-113.770,-208.008,-61.523,-61.035,0.000,0
1644798354.000,-117.188,-520.020,-62.988,-60.547,0.000,0
1644798354.004,-118.164,-1000.000,-64.941,-70.312,0.000,0
1644798354.008,-124.023,-755.859,-50.293,-108.398,0.000,0
1644798354.011,-117.676,379.395,-35.156,-105.469,0.000,0
