timestamps,TP9,AF7,AF8,TP10,Right AUX
1637814708.831,-944.336,-930.664,574.707,-1000.000,0.000,0
1637814708.835,235.352,230.957,-278.320,-163.574,0.000,0
1637814708.839,-1000.000,-1000.000,-1000.000,-817.871,0.000,0
1637814708.842,-102.539,-203.613,-618.652,-48.340,0.000,0
1637814708.846,-971.191,-997.559,288.086,-1000.000,0.000,0
1637814708.850,-933.105,-917.969,625.488,-1000.000,0.000,0
1637814708.854,230.469,223.145,-174.316,-271.484,0.000,0
1637814708.858,-1000.000,-1000.000,-1000.000,-825.684,0.000,0
1637814708.862,-203.613,-197.754,-652.832,170.410,0.000,0
1637814708.866,-997.559,996.094,253.418,-1000.000,0.000,0
1637814708.870,-918.457,-920.898,623.535,-1000.000,0.000,0
1637814708.874,222.656,346.191,-85.938,-255.859,0.000,0
1637814708.878,-1000.000,-1000.000,-1000.000,-829.590,0.000,0
1637814708.882,-194.336,-270.020,-760.254,165.039,0.000,0
1637814708.885,992.188,980.469,142.578,-1000.000,0.000,0
1637814708.889,-925.293,-934.570,664.062,-1000.000,0.000,0
1637814708.893,424.805,543.457,62.988,-355.469,0.000,0
1637814708.897,-1000.000,-1000.000,-1000.000,-863.770,0.000,0
1637814708.901,-321.777,-477.051,-866.211,173.340,0.000,0
1637814708.905,972.656,934.570,11.719,-1000.000,0.000,0
1637814708.909,-939.941,-961.914,631.348,-1000.000,0.000,0
1637814708.913,603.516,761.719,137.695,-555.176,0.000,0
1637814708.917,-1000.000,-783.691,-912.109,-955.566,0.000,0
1637814708.921,-549.805,-730.957,-922.852,403.320,0.000,0
1637814708.925,916.992,822.266,-96.680,-980.957,0.000,0
1637814708.929,-977.051,-985.840,573.242,-1000.000,0.000,0
1637814708.932,843.262,956.055,280.762,-768.555,0.000,0
1637814708.936,-648.926,-376.465,-734.375,813.477,0.000,0
1637814708.940,-837.402,-1000.000,-988.281,636.719,0.000,0
1637814708.944,746.094,533.691,-244.141,-914.062,0.000,0
1637814708.948,-989.258,-965.332,504.883,-1000.000,0.000,0
1637814708.952,-984.863,-971.191,416.016,-970.703,0.000,0
1637814708.956,-223.633,-61.523,-566.895,406.250,0.000,0
1637814708.960,-1000.000,-1000.000,-1000.000,951.172,0.000,0
1637814708.964,419.922,217.773,-344.238,-623.535,0.000,0
1637814708.968,-955.566,-950.195,456.055,-1000.000,0.000,0
1637814708.971,-962.891,-949.707,515.137,-1000.000,0.000,0
1637814708.975,20.020,163.574,-401.855,57.617,0.000,0
1637814708.979,-1000.000,-1000.000,-1000.000,-831.543,0.000,0
1637814708.983,140.625,-8.789,-432.617,-269.531,0.000,0
1637814708.987,-953.125,-960.938,378.906,-1000.000,0.000,0
1637814708.991,-945.312,-939.453,586.426,-1000.000,0.000,0
1637814708.995,233.887,234.863,-250.488,-162.109,0.000,0
1637814708.999,-1000.000,-1000.000,-1000.000,-819.824,0.000,0
1637814709.003,-75.195,-180.176,-573.242,-60.059,0.000,0
1637814709.007,-965.820,-991.211,312.500,-1000.000,0.000,0
1637814709.010,-936.523,-921.387,655.762,-1000.000,0.000,0
1637814709.014,232.422,224.609,-136.230,-270.996,0.000,0
1637814709.018,-1000.000,-1000.000,-1000.000,-826.172,0.000,0
1637814709.022,-203.613,-196.777,-683.594,158.203,0.000,0
1637814709.026,-998.047,995.117,280.762,-1000.000,0.000,0
1637814709.030,-918.457,-919.434,693.848,-1000.000,0.000,0
1637814709.034,222.656,364.258,-72.266,-257.324,0.000,0
1637814709.038,-1000.000,-1000.000,-1000.000,-829.590,0.000,0
1637814709.042,-194.336,-236.816,-759.766,165.039,0.000,0
1637814709.045,992.188,994.141,116.699,-1000.000,0.000,0
1637814709.049,-922.852,-940.430,651.855,-1000.000,0.000,0
1637814709.053,421.875,553.711,13.672,-355.469,0.000,0
1637814709.057,-1000.000,-1000.000,-1000.000,-863.770,0.000,0
1637814709.061,-276.855,-437.500,-833.496,173.828,0.000,0
1637814709.065,987.793,956.055,27.832,-1000.000,0.000,0
1637814709.069,-945.801,-970.703,622.070,-1000.000,0.000,0
1637814709.073,606.445,770.996,132.324,-554.199,0.000,0
1637814709.077,-1000.000,-790.039,-932.617,-954.102,0.000,0
1637814709.081,-513.184,-684.570,-922.363,371.094,0.000,0
1637814709.085,936.523,867.676,-41.992,-995.117,0.000,0
1637814709.088,-984.375,-997.070,641.602,-1000.000,0.000,0
1637814709.092,851.074,964.844,244.629,-770.996,0.000,0
1637814709.096,-666.504,-389.648,-789.551,818.359,0.000,0
1637814709.100,-763.672,-973.145,-979.004,603.516,0.000,0
1637814709.104,827.148,604.492,-212.891,-935.547,0.000,0
1637814709.108,993.164,-975.586,524.902,-1000.000,0.000,0
1637814709.112,-971.680,-965.332,388.672,-978.516,0.000,1
1637814709.116,-248.535,-67.383,-591.797,422.363,0.000,0
1637814709.120,-1000.000,-1000.000,-1000.000,895.020,0.000,0
1637814709.124,546.875,278.809,-315.430,-696.777,0.000,0
1637814709.128,-971.680,-951.172,457.520,-1000.000,0.000,0
1637814709.131,-956.543,-949.707,556.152,-1000.000,0.000,0
1637814709.135,11.230,162.109,-338.867,76.660,0.000,0
1637814709.139,-1000.000,-1000.000,-1000.000,-889.648,0.000,0
1637814709.143,224.609,40.039,-435.059,-379.395,0.000,0
1637814709.147,-947.754,-953.125,425.293,-1000.000,0.000,0
1637814709.151,-946.777,-943.848,577.637,-1000.000,0.000,0
1637814709.155,230.957,236.328,-291.504,-157.715,0.000,0
1637814709.159,-1000.000,-1000.000,-1000.000,-832.520,0.000,0
1637814709.163,0.000,-158.691,-548.828,-125.488,0.000,0
1637814709.167,-951.172,-985.840,339.355,-1000.000,0.000,0
1637814709.171,-945.801,-924.316,626.953,-1000.000,0.000,0
1637814709.174,237.793,226.074,-183.105,-268.066,0.000,0
1637814709.178,-1000.000,-1000.000,-1000.000,-831.543,0.000,0
1637814709.182,-203.613,-197.266,-698.242,72.754,0.000,0
1637814709.186,-997.559,996.094,193.359,-1000.000,0.000,0
1637814709.190,-918.457,-917.969,670.410,-1000.000,0.000,0
1637814709.194,222.656,347.168,-71.289,-263.672,0.000,0
1637814709.198,-1000.000,-1000.000,-1000.000,-829.102,0.000,0
1637814709.202,-201.172,-226.562,-784.180,172.363,0.000,0
1637814709.206,-989.258,-982.910,141.113,-1000.000,0.000,0
1637814709.210,-976.074,-995.605,635.742,-1000.000,0.000,0
1637814709.214,330.566,449.707,-61.035,-267.578,0.000,0
1637814709.217,-1000.000,-1000.000,-1000.000,-874.512,0.000,0
1637814709.221,-222.168,-407.715,-772.949,173.828,0.000,0
1637814709.225,-996.094,962.402,119.141,-1000.000,0.000,0
1637814709.229,-952.637,-969.727,628.418,-1000.000,0.000,0
1637814709.233,609.863,754.395,93.750,-551.270,0.000,0
1637814709.237,-1000.000,-823.242,-970.215,-952.148,0.000,0
1637814709.241,-457.520,-639.160,-904.785,306.641,0.000,0
1637814709.245,962.891,900.391,-68.848,-1000.000,0.000,0
1637814709.249,-986.816,-997.070,601.074,-1000.000,0.000,0
1637814709.253,832.520,942.871,230.957,-753.906,0.000,0
1637814709.256,-645.996,-439.453,-817.871,774.902,0.000,0
1637814709.260,-653.809,-951.660,-971.680,459.473,0.000,0
1637814709.264,854.492,626.953,-186.523,-958.008,0.000,0
1637814709.268,992.676,-975.586,559.570,-1000.000,0.000,0
1637814709.272,-990.234,-973.145,356.934,-979.492,0.000,0
1637814709.276,-287.109,-106.445,-644.531,460.449,0.000,0
1637814709.280,-1000.000,-1000.000,-1000.000,823.730,0.000,0
1637814709.284,538.574,282.227,-329.102,-786.133,0.000,0
1637814709.288,-966.797,-948.242,447.754,-1000.000,0.000,0
1637814709.292,-965.820,-955.078,463.379,-1000.000,0.000,0
1637814709.296,-20.508,112.305,-466.797,105.957,0.000,0
1637814709.299,-1000.000,-1000.000,-1000.000,-927.734,0.000,0
1637814709.303,187.500,31.250,-445.312,-451.172,0.000,0
1637814709.307,-949.707,-958.496,390.625,-1000.000,0.000,0
1637814709.311,-943.848,-942.383,615.234,-1000.000,0.000,0
1637814709.315,159.668,233.398,-237.305,-107.910,0.000,0
1637814709.319,-1000.000,-1000.000,-1000.000,-887.207,0.000,0
1637814709.323,43.945,-172.852,-545.410,-242.676,0.000,0
1637814709.327,-976.562,-989.258,312.988,-1000.000,0.000,0
1637814709.331,-937.988,-922.363,603.516,-1000.000,0.000,0
1637814709.335,236.328,225.098,-218.262,-271.973,0.000,0
1637814709.338,-1000.000,-1000.000,-1000.000,-831.543,0.000,0
1637814709.342,-203.613,-200.195,-712.891,68.848,0.000,0
1637814709.346,-998.047,999.023,165.527,-1000.000,0.000,0
1637814709.350,-918.457,-917.969,624.512,-1000.000,0.000,0
1637814709.354,222.656,286.621,-123.047,-264.160,0.000,0
1637814709.358,-1000.000,-1000.000,-1000.000,-827.637,0.000,0
1637814709.362,-197.266,-219.238,-786.621,167.969,0.000,0
1637814709.366,994.629,991.211,66.406,-1000.000,0.000,0
1637814709.370,-919.922,-931.641,653.320,-1000.000,0.000,0
1637814709.373,352.539,478.516,-6.836,-296.875,0.000,0
1637814709.377,-1000.000,-1000.000,-1000.000,-843.750,0.000,0
1637814709.381,-251.953,-415.039,-831.543,166.504,0.000,0
1637814709.385,984.863,943.359,45.898,-1000.000,0.000,0
1637814709.389,-929.688,-937.988,636.230,-1000.000,0.000,0
1637814709.393,514.648,649.902,26.367,-442.383,0.000,0
1637814709.397,-1000.000,-871.582,-1000.000,980.957,0.000,0
1637814709.401,-393.555,-582.031,-867.676,111.328,0.000,0
1637814709.405,916.016,849.609,-58.594,-991.699,0.000,0
1637814709.409,-952.148,-969.238,591.309,-1000.000,0.000,0
1637814709.412,731.934,873.535,197.754,-669.922,0.000,0
1637814709.416,-827.148,-543.457,-842.773,948.730,0.000,0
1637814709.420,-735.840,-958.984,-970.703,522.461,0.000,0
1637814709.424,809.570,594.238,-254.395,-952.637,0.000,0
1637814709.428,-975.098,-963.379,502.930,-1000.000,0.000,0
1637814709.432,927.734,999.512,337.402,-881.836,0.000,0
1637814709.436,-423.828,-172.852,-676.758,607.422,0.000,0
1637814709.440,-1000.000,-1000.000,-1000.000,805.176,0.000,0
1637814709.444,507.812,246.094,-336.914,-779.785,0.000,0
1637814709.448,-960.938,-947.754,473.145,-1000.000,0.000,0
1637814709.452,-977.539,-959.961,444.336,-1000.000,0.000,0
1637814709.455,-88.867,61.035,-518.066,189.941,0.000,0
1637814709.459,-1000.000,-1000.000,-1000.000,-922.852,0.000,0
1637814709.463,205.078,24.414,-398.926,-453.613,0.000,0
1637814709.467,-948.242,-963.867,390.625,-1000.000,0.000,0
1637814709.471,-950.684,-939.453,526.367,-1000.000,0.000,0
1637814709.475,127.930,223.145,-358.398,-54.688,0.000,0
1637814709.479,-1000.000,-1000.000,-1000.000,-817.383,0.000,0
1637814709.483,14.648,-164.551,-577.148,-163.574,0.000,0
1637814709.487,-958.984,-988.281,300.781,-1000.000,0.000,0
1637814709.491,-943.359,-922.852,607.422,-1000.000,0.000,0
1637814709.495,237.793,225.586,-205.078,-269.531,0.000,0
1637814709.498,-1000.000,-1000.000,-1000.000,-831.543,0.000,0
1637814709.502,-203.613,-200.684,-703.613,68.848,0.000,0
1637814709.506,-997.559,999.512,249.023,-1000.000,0.000,0
1637814709.510,-918.457,-917.480,664.062,-1000.000,0.000,0
1637814709.514,222.656,276.855,-147.949,-263.672,0.000,0
1637814709.518,-1000.000,-1000.000,-1000.000,-827.637,0.000,0
1637814709.522,-198.242,-211.426,-770.508,170.410,0.000,0
1637814709.526,996.094,993.164,109.863,-1000.000,0.000,0
1637814709.530,-916.504,-930.176,650.391,-1000.000,0.000,0
1637814709.534,322.266,461.914,-27.344,-256.348,0.000,0
1637814709.538,-1000.000,-1000.000,-1000.000,-829.590,0.000,0
1637814709.541,-207.031,-391.602,-823.242,161.133,0.000,0
1637814709.545,998.047,947.754,44.434,-1000.000,0.000,0
1637814709.549,-939.453,-934.082,649.902,-1000.000,0.000,0
1637814709.553,521.484,621.094,100.586,-458.496,0.000,0
1637814709.557,-1000.000,-979.492,-984.863,-903.320,0.000,0
1637814709.561,-436.523,-625.000,-913.574,288.086,0.000,0
1637814709.565,947.266,870.117,-52.734,-1000.000,0.000,0
1637814709.569,-959.473,-969.727,606.934,-1000.000,0.000,0
1637814709.573,734.863,858.398,194.824,-637.695,0.000,0
1637814709.577,-846.680,-575.684,-831.543,978.516,0.000,0
1637814709.581,-669.922,-929.199,-964.844,516.602,0.000,0
1637814709.584,880.371,628.906,-214.844,-951.172,0.000,0
1637814709.588,-990.234,-970.215,520.996,-1000.000,0.000,0
1637814709.592,937.012,-995.117,340.332,-876.953,0.000,0
1637814709.596,-439.453,-190.918,-659.668,615.234,0.000,0
1637814709.600,-982.910,-1000.000,-1000.000,802.734,0.000,0
1637814709.604,583.008,324.219,-339.844,-772.949,0.000,0
1637814709.608,-952.637,-933.105,469.238,-1000.000,0.000,0
1637814709.612,968.262,985.352,448.242,-992.676,0.000,0
1637814709.616,-179.199,-25.391,-521.484,278.809,0.000,0
1637814709.620,-1000.000,-1000.000,-1000.000,-940.430,0.000,0
1637814709.624,213.379,67.383,-422.363,-431.152,0.000,0
1637814709.627,-894.043,-902.344,459.473,-1000.000,0.000,0
1637814709.631,899.902,908.691,457.031,-923.828,0.000,0
1637814709.635,-147.461,-51.758,-520.508,222.656,0.000,0
1637814709.639,-1000.000,-1000.000,-1000.000,-838.379,0.000,0
1637814709.643,20.508,-126.953,-437.988,-168.945,0.000,0
1637814709.647,-969.238,-990.723,388.672,-1000.000,0.000,0
1637814709.651,-943.359,-927.246,598.633,-1000.000,0.000,0
1637814709.655,237.793,228.516,-207.520,-269.531,0.000,0
1637814709.658,-1000.000,-1000.000,-1000.000,-831.543,0.000,0
1637814709.663,-204.102,-201.172,-678.223,68.848,0.000,0
1637814709.666,-998.047,-1000.000,212.891,-1000.000,0.000,0
1637814709.670,-918.945,-916.992,659.180,-1000.000,0.000,0
1637814709.674,222.656,265.625,-110.840,-264.160,0.000,0
1637814709.678,-1000.000,-1000.000,-1000.000,-827.637,0.000,0
1637814709.682,-198.730,-200.195,-773.438,170.410,0.000,0
1637814709.686,996.094,996.094,144.531,-1000.000,0.000,0
1637814709.690,-916.504,-929.688,684.570,-1000.000,0.000,0
1637814709.694,322.266,443.848,-59.082,-255.859,0.000,0
1637814709.698,-1000.000,-1000.000,-1000.000,-829.590,0.000,0
1637814709.701,-207.031,-365.723,-820.312,160.645,0.000,0
1637814709.705,998.535,959.473,27.344,-1000.000,0.000,0
1637814709.709,-939.453,-942.383,626.953,-1000.000,0.000,0
1637814709.713,521.484,632.812,28.320,-458.496,0.000,0
1637814709.717,-1000.000,-963.379,-1000.000,-903.320,0.000,0
1637814709.721,-436.523,-588.867,-883.301,288.574,0.000,0
1637814709.725,947.754,898.926,-51.270,-1000.000,0.000,0
1637814709.729,-959.473,-972.168,609.375,-1000.000,0.000,0
1637814709.733,734.863,848.145,211.914,-637.695,0.000,0
1637814709.737,-846.680,-610.352,-851.562,978.516,0.000,0
1637814709.740,-669.922,-887.207,-967.773,516.602,0.000,0
1637814709.744,880.371,678.711,-128.906,-951.172,0.000,0
1637814709.748,-990.234,-972.656,585.449,-1000.000,0.000,0
1637814709.752,937.012,993.164,305.176,-876.953,0.000,0
1637814709.756,-439.453,-223.145,-689.453,615.234,0.000,0
1637814709.760,-984.863,-1000.000,-1000.000,804.199,0.000,0
1637814709.764,589.844,337.402,-329.102,-779.785,0.000,0
1637814709.768,-970.215,-947.754,450.684,-1000.000,0.000,0
1637814709.772,-975.586,-966.797,442.871,-1000.000,0.000,0
1637814709.776,-93.262,20.508,-500.488,190.430,0.000,0
1637814709.779,-1000.000,-1000.000,-1000.000,-922.852,0.000,0
1637814709.783,234.863,77.148,-427.734,-454.102,0.000,0
1637814709.787,-943.848,-957.031,375.977,-1000.000,0.000,0
1637814709.791,-956.543,-945.801,544.434,-1000.000,0.000,0
1637814709.795,107.422,203.125,-332.031,-53.711,0.000,0
1637814709.799,-1000.000,-1000.000,-1000.000,-819.336,0.000,0
1637814709.803,17.578,-153.809,-545.410,-169.922,0.000,0
1637814709.807,-960.938,-988.281,332.520,-1000.000,0.000,0
1637814709.811,-942.871,-923.340,580.078,-1000.000,0.000,0
1637814709.815,237.793,226.562,-245.605,-269.043,0.000,0
1637814709.819,-1000.000,-1000.000,-1000.000,-833.008,0.000,0
1637814709.823,-203.613,-203.613,-637.695,58.105,0.000,0
1637814709.826,-998.047,-997.070,246.094,-1000.000,0.000,0
1637814709.830,-918.457,-918.457,613.770,-1000.000,0.000,0
1637814709.834,222.656,223.633,-143.555,-264.648,0.000,0
1637814709.838,-1000.000,-1000.000,-1000.000,-827.148,0.000,0
1637814709.842,-201.660,-209.473,-773.438,170.410,0.000,0
1637814709.846,999.512,990.723,80.078,-1000.000,0.000,0
1637814709.850,-917.480,-923.828,664.062,-1000.000,0.000,0
1637814709.854,266.602,375.000,-6.348,-255.859,0.000,1
1637814709.858,-1000.000,-1000.000,-1000.000,-831.543,0.000,0
1637814709.862,-207.031,-385.254,-829.590,167.969,0.000,0
1637814709.866,-986.816,958.496,48.340,-1000.000,0.000,0
1637814709.869,-990.234,-978.516,598.145,-1000.000,0.000,0
1637814709.873,382.812,462.891,-32.227,-369.141,0.000,0
1637814709.877,-1000.000,-1000.000,-1000.000,-914.551,0.000,0
1637814709.881,-426.758,-615.234,-827.148,270.996,0.000,0
1637814709.885,937.988,847.168,24.414,-1000.000,0.000,0
1637814709.889,-947.754,-944.824,580.078,-1000.000,0.000,0
1637814709.893,690.430,781.250,171.875,-638.184,0.000,0
1637814709.897,-895.020,-693.848,-853.516,980.957,0.000,0
1637814709.901,-660.156,-887.207,-955.078,490.234,0.000,0
1637814709.905,875.000,655.273,-199.707,-964.844,0.000,0
1637814709.909,-982.422,-963.867,533.203,-1000.000,0.000,0
1637814709.912,911.133,970.703,329.102,-882.812,0.000,0
1637814709.916,-479.980,-279.297,-691.406,628.906,0.000,0
1637814709.920,-979.492,-1000.000,-1000.000,748.047,0.000,0
1637814709.924,588.379,353.027,-288.086,-840.820,0.000,0
1637814709.928,-968.750,-949.219,495.117,-1000.000,0.000,0
1637814709.932,-981.445,-969.238,428.711,-1000.000,0.000,0
1637814709.936,-115.234,-2.441,-538.086,205.078,0.000,0
1637814709.940,-1000.000,-1000.000,-1000.000,-971.680,0.000,0
1637814709.944,236.328,93.750,-364.746,-529.297,0.000,0
1637814709.948,-943.848,-956.543,395.508,-1000.000,0.000,0
1637814709.951,-957.031,-945.801,500.488,-1000.000,0.000,0
1637814709.955,95.703,193.359,-388.672,-49.316,0.000,0
1637814709.959,-1000.000,-1000.000,-1000.000,-832.031,0.000,0
1637814709.963,29.785,-125.000,-510.254,-217.285,0.000,0
1637814709.967,-960.449,-982.422,341.309,-1000.000,0.000,0
1637814709.971,-942.383,-927.246,635.254,-1000.000,0.000,0
1637814709.975,236.328,228.516,-175.293,-260.254,0.000,0
1637814709.979,-1000.000,-1000.000,-1000.000,-836.426,0.000,0
1637814709.983,-181.641,-202.637,-638.672,13.184,0.000,0
1637814709.986,-991.699,-998.047,278.809,-1000.000,0.000,0
1637814709.991,-921.875,-917.969,624.023,-1000.000,0.000,0
1637814709.994,224.121,238.281,-152.832,-268.066,0.000,0
1637814709.998,-1000.000,-1000.000,-1000.000,-826.172,0.000,0
1637814710.002,-199.707,-197.754,-752.930,170.410,0.000,0
1637814710.006,997.070,995.117,125.000,-1000.000,0.000,0
1637814710.010,-917.480,-924.805,651.367,-1000.000,0.000,0
1637814710.014,299.316,404.785,-35.645,-256.348,0.000,0
1637814710.018,-1000.000,-1000.000,-1000.000,-830.078,0.000,0
1637814710.022,-204.590,-325.195,-811.035,162.109,0.000,0
1637814710.026,997.070,967.773,49.316,-1000.000,0.000,0
1637814710.029,-935.059,-937.012,651.855,-1000.000,0.000,0
1637814710.033,491.211,587.891,43.945,-421.387,0.000,0
1637814710.037,-1000.000,-1000.000,-1000.000,-891.113,0.000,0
1637814710.041,-399.414,-550.293,-867.676,210.938,0.000,0
1637814710.045,954.590,906.250,0.488,-1000.000,0.000,0
1637814710.049,-949.219,-959.473,609.375,-1000.000,0.000,0
1637814710.053,672.852,788.086,166.504,-601.074,0.000,0
1637814710.057,-920.410,-710.449,-889.160,-989.258,0.000,0
1637814710.061,-633.301,-838.867,-897.461,451.660,0.000,0
1637814710.065,884.766,713.867,-31.738,-969.727,0.000,0
1637814710.068,-977.539,-970.215,552.734,-1000.000,0.000,0
1637814710.072,884.277,965.820,287.109,-813.477,0.000,0
1637814710.076,-544.922,-310.059,-701.660,741.699,0.000,0
1637814710.080,-924.805,-1000.000,-1000.000,673.828,0.000,0
1637814710.084,650.879,406.738,-302.246,-892.090,0.000,0
1637814710.088,-979.004,-954.102,463.867,-1000.000,0.000,0
1637814710.092,-976.562,-969.238,440.430,-1000.000,0.000,0
1637814710.096,-151.367,-18.066,-529.297,338.379,0.000,0
1637814710.100,-1000.000,-1000.000,-1000.000,968.750,0.000,0
1637814710.104,345.215,136.719,-363.281,-604.004,0.000,0
1637814710.108,-952.637,-953.125,457.520,-1000.000,0.000,0
1637814710.111,-955.078,-946.777,533.203,-1000.000,0.000,0
1637814710.115,84.961,194.336,-376.953,36.621,0.000,0
1637814710.119,-1000.000,-1000.000,-1000.000,-833.984,0.000,0
1637814710.123,101.562,-79.590,-479.492,-267.578,0.000,0
1637814710.127,-951.660,-971.191,345.703,-1000.000,0.000,0
1637814710.131,-945.312,-933.105,593.750,-1000.000,0.000,0
1637814710.135,235.352,231.934,-222.168,-166.992,0.000,0
1637814710.139,-1000.000,-1000.000,-1000.000,-818.359,0.000,0
1637814710.143,-109.863,-203.125,-615.723,-47.852,0.000,0
1637814710.147,-973.145,-997.559,275.879,-1000.000,0.000,0
1637814710.150,-932.129,-917.969,675.781,-1000.000,0.000,0
1637814710.154,229.980,231.445,-100.098,-271.484,0.000,0
1637814710.158,-1000.000,-1000.000,-1000.000,-825.684,0.000,0
1637814710.162,-201.660,-197.266,-741.211,170.410,0.000,0
1637814710.166,999.512,995.117,142.090,-1000.000,0.000,0
