timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1633938116.039,-176.270,-817.871,-196.777,67.383,0.000,0
1633938116.043,986.816,506.348,988.281,-1000.000,0.000,0
1633938116.047,-913.574,-846.191,-948.242,-919.922,0.000,0
1633938116.051,222.656,-202.148,126.953,361.816,0.000,0
1633938116.055,-1000.000,-1000.000,-1000.000,-780.273,0.000,0
1633938116.058,-203.613,-1000.000,-215.332,142.090,0.000,0
1633938116.062,-997.559,151.367,991.699,-1000.000,0.000,0
1633938116.063,-924.316,-773.438,-951.660,-1000.000,0.000,0
1633938116.066,228.516,-10.742,172.363,77.148,0.000,0
1633938116.070,-1000.000,-1000.000,-1000.000,-769.043,0.000,0
1633938116.074,-303.223,-1000.000,-471.680,138.184,0.000,0
1633938116.078,968.262,-62.012,858.398,-1000.000,0.000,0
1633938116.082,-915.527,-780.273,-907.715,-1000.000,0.000,0
1633938116.086,226.562,144.043,305.176,-131.836,0.000,0
1633938116.090,-1000.000,-1000.000,-1000.000,-795.898,0.000,0
1633938116.094,-482.910,-1000.000,-619.141,251.465,0.000,0
1633938116.098,868.164,-246.094,777.344,-992.188,0.000,0
1633938116.101,-883.301,-827.148,-886.719,-1000.000,0.000,0
1633938116.105,397.949,168.945,366.699,-260.254,0.000,0
1633938116.106,-1000.000,-1000.000,-1000.000,-841.309,0.000,0
1633938116.110,-738.281,-1000.000,-781.738,459.473,0.000,0
1633938116.114,674.316,-259.277,620.117,-912.109,0.000,0
1633938116.117,-854.004,-828.613,-887.695,-1000.000,0.000,0
1633938116.121,541.504,222.656,557.617,-235.352,0.000,0
1633938116.125,-894.043,-1000.000,-795.410,-889.160,0.000,0
1633938116.129,-1000.000,-1000.000,-1000.000,682.617,0.000,0
1633938116.133,373.047,-269.531,366.211,-699.707,0.000,0
1633938116.137,-874.023,-838.379,-943.359,-1000.000,0.000,0
1633938116.141,780.762,407.227,890.137,-273.438,0.000,0
1633938116.145,-538.086,-925.781,-229.004,-984.375,0.000,0
1633938116.148,-1000.000,-1000.000,-1000.000,924.316,0.000,0
1633938116.150,125.488,-435.547,-63.965,-362.305,0.000,0
1633938116.154,-933.105,-948.242,-988.770,-1000.000,0.000,0
1633938116.158,995.605,643.555,-995.605,-438.477,0.000,0
1633938116.162,-190.430,-799.316,-76.660,910.645,0.000,0
1633938116.165,-1000.000,-1000.000,-1000.000,-977.051,0.000,0
1633938116.169,19.531,-501.953,-79.102,-187.012,0.000,0
1633938116.173,-990.723,863.281,986.328,-1000.000,0.000,0
1633938116.177,-947.266,926.758,-967.773,-644.531,0.000,0
1633938116.181,28.809,-488.770,20.508,702.148,0.000,0
1633938116.185,-1000.000,-1000.000,-1000.000,-839.844,0.000,0
1633938116.189,-176.758,-814.941,-198.242,68.848,0.000,0
1633938116.193,987.305,512.207,989.258,-1000.000,0.000,0
1633938116.193,-913.574,-848.145,-951.172,-911.133,0.000,0
1633938116.197,222.656,-206.543,105.469,375.488,0.000,0
1633938116.201,-1000.000,-1000.000,-1000.000,-782.227,0.000,0
1633938116.205,-203.613,-1000.000,-212.402,142.090,0.000,0
1633938116.209,-997.559,154.785,989.746,-1000.000,0.000,0
1633938116.213,-923.828,-773.926,-955.566,-1000.000,0.000,0
1633938116.217,229.004,-13.184,170.898,79.102,0.000,0
1633938116.220,-1000.000,-1000.000,-1000.000,-769.043,0.000,0
1633938116.224,-303.223,-1000.000,-472.656,138.184,0.000,0
1633938116.228,968.262,-59.570,856.445,-1000.000,0.000,0
